character_name,url,gender
Dexter Bennett (Earth-616),https://marvel.fandom.com/wiki/Dexter_Bennett_(Earth-616),Male
Diablo (Monster) (Earth-616),https://marvel.fandom.com/wiki/Diablo_(Monster)_(Earth-616),Male
Diabolique (Earth-616),https://marvel.fandom.com/wiki/Diabolique_(Earth-616),Female
Dionysus Acratophorus (Earth-616),https://marvel.fandom.com/wiki/Dionysus_Acratophorus_(Earth-616),Male
Ditmil Pirvat (Earth-616),https://marvel.fandom.com/wiki/Ditmil_Pirvat_(Earth-616),Male
Dmitri Smerdyakov (Earth-616),https://marvel.fandom.com/wiki/Dmitri_Smerdyakov_(Earth-616),Male
Doctor Weird (Earth-616),https://marvel.fandom.com/wiki/Doctor_Weird_(Earth-616),Male
Don the Lobster (Earth-616),https://marvel.fandom.com/wiki/Don_the_Lobster_(Earth-616),Male
Donald Birch (Earth-616),https://marvel.fandom.com/wiki/Donald_Birch_(Earth-616),Male
Donyell Taylor (Earth-616),https://marvel.fandom.com/wiki/Donyell_Taylor_(Earth-616),Male
Doyle Denton (Earth-616),https://marvel.fandom.com/wiki/Doyle_Denton_(Earth-616),Male
Draconis (Earth-616),https://marvel.fandom.com/wiki/Draconis_(Earth-616),Male
Dragon of the Moon (Earth-616),https://marvel.fandom.com/wiki/Dragon_of_the_Moon_(Earth-616),
Dreadface (Earth-616),https://marvel.fandom.com/wiki/Dreadface_(Earth-616),Agender
Duane Freeman (Earth-616),https://marvel.fandom.com/wiki/Duane_Freeman_(Earth-616),Male
Dweller-in-Darkness (Earth-616),https://marvel.fandom.com/wiki/Dweller-in-Darkness_(Earth-616),Male
Dynamic Man (Earth-616),https://marvel.fandom.com/wiki/Dynamic_Man_(Earth-616),Male
Edward Buckman (Earth-616),https://marvel.fandom.com/wiki/Edward_Buckman_(Earth-616),Male
Edwin Cord (Earth-616),https://marvel.fandom.com/wiki/Edwin_Cord_(Earth-616),Male
Edwin Jarvis (Earth-616),https://marvel.fandom.com/wiki/Edwin_Jarvis_(Earth-616),Male
Eimin (Earth-616),https://marvel.fandom.com/wiki/Eimin_(Earth-616),Female
Eitri (Earth-616),https://marvel.fandom.com/wiki/Eitri_(Earth-616),Male
Elektra Natchios (Earth-616),https://marvel.fandom.com/wiki/Elektra_Natchios_(Earth-616),Female
Elektra Natchios (Earth-50701),https://marvel.fandom.com/wiki/Elektra_Natchios_(Earth-50701),Female
Elfqueen (Linnea) (Earth-616),https://marvel.fandom.com/wiki/Elfqueen_(Linnea)_(Earth-616),Female
Elianne Turac (Earth-616),https://marvel.fandom.com/wiki/Elianne_Turac_(Earth-616),Female
Eliphas (Earth-616),https://marvel.fandom.com/wiki/Eliphas_(Earth-616),Male
Elizabeth Barstow (Earth-616),https://marvel.fandom.com/wiki/Elizabeth_Barstow_(Earth-616),Female
Elizabeth Braddock (Earth-1610),https://marvel.fandom.com/wiki/Elizabeth_Braddock_(Earth-1610),Female
Elizabeth Ross (Earth-1610),https://marvel.fandom.com/wiki/Elizabeth_Ross_(Earth-1610),Female
Elizabeth Twoyoungmen (Earth-616),https://marvel.fandom.com/wiki/Elizabeth_Twoyoungmen_(Earth-616),Female
Elspeth Cromwell (Earth-616),https://marvel.fandom.com/wiki/Elspeth_Cromwell_(Earth-616),Female
Elysius (Earth-616),https://marvel.fandom.com/wiki/Elysius_(Earth-616),Female
Emil Blonsky (Earth-616),https://marvel.fandom.com/wiki/Emil_Blonsky_(Earth-616),Male
Ereshkigal (Deviant) (Earth-616),https://marvel.fandom.com/wiki/Ereshkigal_(Deviant)_(Earth-616),Female
Eric Payne (Earth-616),https://marvel.fandom.com/wiki/Eric_Payne_(Earth-616),Male
Eros (Earth-616),https://marvel.fandom.com/wiki/Eros_(Earth-616),Male
Esme Cuckoo (Earth-616),https://marvel.fandom.com/wiki/Esme_Cuckoo_(Earth-616),Female
Ethan Edwards (Earth-616),https://marvel.fandom.com/wiki/Ethan_Edwards_(Earth-616),Male
Eugene Judd (Earth-616),https://marvel.fandom.com/wiki/Eugene_Judd_(Earth-616),Male
Eugene Patilio (Earth-616),https://marvel.fandom.com/wiki/Eugene_Patilio_(Earth-616),Male
Everett Thomas (Earth-616),https://marvel.fandom.com/wiki/Everett_Thomas_(Earth-616),Male
Ezekiel Sims (Earth-616),https://marvel.fandom.com/wiki/Ezekiel_Sims_(Earth-616),Male
F.R. Crozier (Earth-616),https://marvel.fandom.com/wiki/F.R._Crozier_(Earth-616),Male
Faceless One (Earth-616),https://marvel.fandom.com/wiki/Faceless_One_(Earth-616),Male
Faiza Hussain (Earth-616),https://marvel.fandom.com/wiki/Faiza_Hussain_(Earth-616),Female
Fear (Dark Man) (Earth-616),https://marvel.fandom.com/wiki/Fear_(Dark_Man)_(Earth-616),Male
Felicia Hardy (Earth-1610),https://marvel.fandom.com/wiki/Felicia_Hardy_(Earth-1610),Female
Felix Alvarez (Earth-616),https://marvel.fandom.com/wiki/Felix_Alvarez_(Earth-616),Male
Feron (Excalibur) (Earth-616),https://marvel.fandom.com/wiki/Feron_(Excalibur)_(Earth-616),Male
Fireclaw (Earth-616),https://marvel.fandom.com/wiki/Fireclaw_(Earth-616),Male
Foreigner (Earth-616),https://marvel.fandom.com/wiki/Foreigner_(Earth-616),Male
Francis Castle (Earth-616),https://marvel.fandom.com/wiki/Francis_Castle_(Earth-616),Male
Francis Castle (Earth-1610),https://marvel.fandom.com/wiki/Francis_Castle_(Earth-1610),Male
Francis Fanny (Earth-616),https://marvel.fandom.com/wiki/Francis_Fanny_(Earth-616),Male
Frank Drake (Earth-616),https://marvel.fandom.com/wiki/Frank_Drake_(Earth-616),Male
Frank Smith (Earth-616),https://marvel.fandom.com/wiki/Frank_Smith_(Earth-616),Male
Franklin Nelson (Earth-616),https://marvel.fandom.com/wiki/Franklin_Nelson_(Earth-616),Male
Franklin Storm (Earth-616),https://marvel.fandom.com/wiki/Franklin_Storm_(Earth-616),Male
Frederick Duncan (Earth-616),https://marvel.fandom.com/wiki/Frederick_Duncan_(Earth-616),Male
Frederick Foswell (Earth-616),https://marvel.fandom.com/wiki/Frederick_Foswell_(Earth-616),Male
Frederick Myers (Earth-616),https://marvel.fandom.com/wiki/Frederick_Myers_(Earth-616),Male
Gabriel (Devil-Hunter) (Earth-616),https://marvel.fandom.com/wiki/Gabriel_(Devil-Hunter)_(Earth-616),Male
Gabriel Jones (Earth-616),https://marvel.fandom.com/wiki/Gabriel_Jones_(Earth-616),Male
Gabriel Lan (Earth-616),https://marvel.fandom.com/wiki/Gabriel_Lan_(Earth-616),Male
Gaia (Earth-616),https://marvel.fandom.com/wiki/Gaia_(Earth-616),Female
Gallowglass (Earth-1610),https://marvel.fandom.com/wiki/Gallowglass_(Earth-1610),Male
Gamora Zen Whoberi Ben Titan (Earth-7528),https://marvel.fandom.com/wiki/Gamora_Zen_Whoberi_Ben_Titan_(Earth-7528),Female
Gary Gilbert (Earth-616),https://marvel.fandom.com/wiki/Gary_Gilbert_(Earth-616),Male
Gaveedra Seven (Mojoverse),https://marvel.fandom.com/wiki/Gaveedra_Seven_(Mojoverse),Male
Gazer (Earth-616),https://marvel.fandom.com/wiki/Gazer_(Earth-616),Male
George Stacy (Earth-616),https://marvel.fandom.com/wiki/George_Stacy_(Earth-616),Male
George Washington Bridge (Earth-616),https://marvel.fandom.com/wiki/George_Washington_Bridge_(Earth-616),Male
Giacomo Fortunato (Earth-616),https://marvel.fandom.com/wiki/Giacomo_Fortunato_(Earth-616),Male
Gilpetperdon (Earth-616),https://marvel.fandom.com/wiki/Gilpetperdon_(Earth-616),Male
Glenda Sandoval (Earth-616),https://marvel.fandom.com/wiki/Glenda_Sandoval_(Earth-616),Female
Glenn Talbot (Earth-616),https://marvel.fandom.com/wiki/Glenn_Talbot_(Earth-616),Male
Glitternight (Earth-616),https://marvel.fandom.com/wiki/Glitternight_(Earth-616),Male
Gormuu (Earth-616),https://marvel.fandom.com/wiki/Gormuu_(Earth-616),Male
Gorr (New Men) (Earth-616),https://marvel.fandom.com/wiki/Gorr_(New_Men)_(Earth-616),Male
Grace Ladue (Earth-616),https://marvel.fandom.com/wiki/Grace_Ladue_(Earth-616),Female
Gray Dolman (Earth-616),https://marvel.fandom.com/wiki/Gray_Dolman_(Earth-616),Male
Great One (Earth-616),https://marvel.fandom.com/wiki/Great_One_(Earth-616),Male
Greer Nelson (Earth-616),https://marvel.fandom.com/wiki/Greer_Nelson_(Earth-616),Female
Gregory Gideon (Earth-616),https://marvel.fandom.com/wiki/Gregory_Gideon_(Earth-616),Male
Gregory Salinger (Earth-616),https://marvel.fandom.com/wiki/Gregory_Salinger_(Earth-616),Male
Gremlin (Synthezoid) (Earth-616),https://marvel.fandom.com/wiki/Gremlin_(Synthezoid)_(Earth-616),
Groot (Earth-616),https://marvel.fandom.com/wiki/Groot_(Earth-616),Male
Guido Carosella (Earth-616),https://marvel.fandom.com/wiki/Guido_Carosella_(Earth-616),Male
Gustav Brandt (Earth-616),https://marvel.fandom.com/wiki/Gustav_Brandt_(Earth-616),Male
Gutsen Glory (Earth-616),https://marvel.fandom.com/wiki/Gutsen_Glory_(Earth-616),Male
Gwendolyn Stacy (Earth-65),https://marvel.fandom.com/wiki/Gwendolyn_Stacy_(Earth-65),Female
Hadad (Earth-616),https://marvel.fandom.com/wiki/Hadad_(Earth-616),Male
Hades (Earth-616),https://marvel.fandom.com/wiki/Hades_(Earth-616),Male
Hamilton Slade (Rider) (Earth-616),https://marvel.fandom.com/wiki/Hamilton_Slade_(Rider)_(Earth-616),Male
Hannibal King (Earth-616),https://marvel.fandom.com/wiki/Hannibal_King_(Earth-616),Male
User:Harasar/Sandbox/James Howlett (Earth-1610),https://marvel.fandom.com/wiki/User:Harasar/Sandbox/James_Howlett_(Earth-1610),Male
Harley Davis (Earth-616),https://marvel.fandom.com/wiki/Harley_Davis_(Earth-616),Female
Harold Harold (Earth-616),https://marvel.fandom.com/wiki/Harold_Harold_(Earth-616),Male
Harold Leland (Earth-616),https://marvel.fandom.com/wiki/Harold_Leland_(Earth-616),Male
Harold Osborn (Earth-616),https://marvel.fandom.com/wiki/Harold_Osborn_(Earth-616),Male
Harrington Byrd (Earth-616),https://marvel.fandom.com/wiki/Harrington_Byrd_(Earth-616),Male
Harvester (Earth-616),https://marvel.fandom.com/wiki/Harvester_(Earth-616),Male
Hatap (Earth-616),https://marvel.fandom.com/wiki/Hatap_(Earth-616),Male
Hate-Monger (Earth-616),https://marvel.fandom.com/wiki/Hate-Monger_(Earth-616),Male
Hate-Monger (Psycho-Man's Creation) (Earth-616),https://marvel.fandom.com/wiki/Hate-Monger_(Psycho-Man%27s_Creation)_(Earth-616),Male
Hathor-Sekhmet (Earth-616),https://marvel.fandom.com/wiki/Hathor-Sekhmet_(Earth-616),Male/Female
Heather McNeil (Earth-616),https://marvel.fandom.com/wiki/Heather_McNeil_(Earth-616),Female
Hedy Wolfe (Earth-616),https://marvel.fandom.com/wiki/Hedy_Wolfe_(Earth-616),Female
Hela (Earth-616),https://marvel.fandom.com/wiki/Hela_(Earth-616),Female
Helen Takahama (Earth-616),https://marvel.fandom.com/wiki/Helen_Takahama_(Earth-616),Female
Henry Gyrich (Earth-616),https://marvel.fandom.com/wiki/Henry_Gyrich_(Earth-616),Male
Henry Hayes (Earth-616),https://marvel.fandom.com/wiki/Henry_Hayes_(Earth-616),Male
Henry Mortonson (Earth-616),https://marvel.fandom.com/wiki/Henry_Mortonson_(Earth-616),Male
Hera Argeia (Earth-616),https://marvel.fandom.com/wiki/Hera_Argeia_(Earth-616),Female
Herman Schultz (Earth-616),https://marvel.fandom.com/wiki/Herman_Schultz_(Earth-616),Male
Herman Schultz (Earth-1610),https://marvel.fandom.com/wiki/Herman_Schultz_(Earth-1610),Male
Hope Summers (Earth-616),https://marvel.fandom.com/wiki/Hope_Summers_(Earth-616),Female
Horatio Walters (Earth-616),https://marvel.fandom.com/wiki/Horatio_Walters_(Earth-616),Male
Horus (Deity) (Earth-616),https://marvel.fandom.com/wiki/Horus_(Deity)_(Earth-616),Male
Howard Mitchell (Earth-616),https://marvel.fandom.com/wiki/Howard_Mitchell_(Earth-616),Male
Hugin (Earth-616),https://marvel.fandom.com/wiki/Hugin_(Earth-616),Male
Hunter (Earth-616),https://marvel.fandom.com/wiki/Hunter_(Earth-616),Male
Ian McNee (Earth-616),https://marvel.fandom.com/wiki/Ian_McNee_(Earth-616),Male
Ilaney Brukner (Earth-616),https://marvel.fandom.com/wiki/Ilaney_Brukner_(Earth-616),Female
Inanna (Earth-616),https://marvel.fandom.com/wiki/Inanna_(Earth-616),Female
Inheritor (Earth-616),https://marvel.fandom.com/wiki/Inheritor_(Earth-616),Male
Irene Adler (Earth-616),https://marvel.fandom.com/wiki/Irene_Adler_(Earth-616),Female
Irene Merryweather (Earth-616),https://marvel.fandom.com/wiki/Irene_Merryweather_(Earth-616),Female
Irma Cuckoo (Earth-616),https://marvel.fandom.com/wiki/Irma_Cuckoo_(Earth-616),Female
Isaac Christians (Earth-616),https://marvel.fandom.com/wiki/Isaac_Christians_(Earth-616),Male
Isabel Kane (Earth-616),https://marvel.fandom.com/wiki/Isabel_Kane_(Earth-616),Female
Jack Castle (Earth-616),https://marvel.fandom.com/wiki/Jack_Castle_(Earth-616),Male
Jack Danner (Earth-1610),https://marvel.fandom.com/wiki/Jack_Danner_(Earth-1610),Male
Jack Hazzard (Earth-616),https://marvel.fandom.com/wiki/Jack_Hazzard_(Earth-616),Male
Jack Mead (Earth-616),https://marvel.fandom.com/wiki/Jack_Mead_(Earth-616),Male
Jack Truman (Earth-616),https://marvel.fandom.com/wiki/Jack_Truman_(Earth-616),Male
Jackson Arvad (Earth-616),https://marvel.fandom.com/wiki/Jackson_Arvad_(Earth-616),Male
Jackson Norriss (Earth-616),https://marvel.fandom.com/wiki/Jackson_Norriss_(Earth-616),Male
Jacob Conover (Earth-616),https://marvel.fandom.com/wiki/Jacob_Conover_(Earth-616),Male
Jacques Dernier (Earth-616),https://marvel.fandom.com/wiki/Jacques_Dernier_(Earth-616),Male
Jaine Cutter (Earth-616),https://marvel.fandom.com/wiki/Jaine_Cutter_(Earth-616),Female
Jalome Beacher (Earth-616),https://marvel.fandom.com/wiki/Jalome_Beacher_(Earth-616),Male
James Howlett (Earth-1610),https://marvel.fandom.com/wiki/James_Howlett_(Earth-1610),Male
James Howlett (Earth-2107),https://marvel.fandom.com/wiki/James_Howlett_(Earth-2107),Male
James Jankovicz (Earth-616),https://marvel.fandom.com/wiki/James_Jankovicz_(Earth-616),Male
James Madrox (Cortex) (Earth-616),https://marvel.fandom.com/wiki/James_Madrox_(Cortex)_(Earth-616),Male
James Madrox (Earth-616),https://marvel.fandom.com/wiki/James_Madrox_(Earth-616),Male
James Rhodes (Earth-616),https://marvel.fandom.com/wiki/James_Rhodes_(Earth-616),Male
James Sanders (Earth-616),https://marvel.fandom.com/wiki/James_Sanders_(Earth-616),Male
James Woo (Earth-616),https://marvel.fandom.com/wiki/James_Woo_(Earth-616),Male
Jane Foster (Earth-616),https://marvel.fandom.com/wiki/Jane_Foster_(Earth-616),Female
Janet Van Dyne (Earth-616),https://marvel.fandom.com/wiki/Janet_Van_Dyne_(Earth-616),Female
Janice Lincoln (Earth-616),https://marvel.fandom.com/wiki/Janice_Lincoln_(Earth-616),Female
Janus Tepes (Earth-616),https://marvel.fandom.com/wiki/Janus_Tepes_(Earth-616),Male
Jason Ionello (Earth-616),https://marvel.fandom.com/wiki/Jason_Ionello_(Earth-616),Male
Jasper Sitwell (Earth-616),https://marvel.fandom.com/wiki/Jasper_Sitwell_(Earth-616),Male
Jean DeWolff (Earth-1610),https://marvel.fandom.com/wiki/Jean_DeWolff_(Earth-1610),Female
Jean Grey (Earth-295),https://marvel.fandom.com/wiki/Jean_Grey_(Earth-295),Female
Jean Grey (Earth-616),https://marvel.fandom.com/wiki/Jean_Grey_(Earth-616),Female
Jean Grey (Earth-1610),https://marvel.fandom.com/wiki/Jean_Grey_(Earth-1610),Female
Jean Grey (Earth-9575),https://marvel.fandom.com/wiki/Jean_Grey_(Earth-9575),Female
Jean Grey (Earth-30847),https://marvel.fandom.com/wiki/Jean_Grey_(Earth-30847),Female
Jean-Pierre Beaubier (Earth-616),https://marvel.fandom.com/wiki/Jean-Pierre_Beaubier_(Earth-616),Male
Jennifer Walters (Earth-616),https://marvel.fandom.com/wiki/Jennifer_Walters_(Earth-616),Female
Jennifer Walters (Earth-30847),https://marvel.fandom.com/wiki/Jennifer_Walters_(Earth-30847),Female
Jericho Drumm (Earth-616),https://marvel.fandom.com/wiki/Jericho_Drumm_(Earth-616),Male
Jerome Beechman (Earth-616),https://marvel.fandom.com/wiki/Jerome_Beechman_(Earth-616),Male
Jessica Drew (Earth-616),https://marvel.fandom.com/wiki/Jessica_Drew_(Earth-616),Female
Jessán Hoan (Earth-616),https://marvel.fandom.com/wiki/Jess%C3%A1n_Hoan_(Earth-616),Female
Jim Gardley (Earth-616),https://marvel.fandom.com/wiki/Jim_Gardley_(Earth-616),Male
Jim Morita (Earth-616),https://marvel.fandom.com/wiki/Jim_Morita_(Earth-616),Male
Jim Sharp (Earth-616),https://marvel.fandom.com/wiki/Jim_Sharp_(Earth-616),Male
Jimaine Szardos (Earth-616),https://marvel.fandom.com/wiki/Jimaine_Szardos_(Earth-616),Female
Jimmy Everett (Earth-616),https://marvel.fandom.com/wiki/Jimmy_Everett_(Earth-616),Male
Joanna Cargill (Earth-616),https://marvel.fandom.com/wiki/Joanna_Cargill_(Earth-616),Female
Joaquin Pennysworth (Earth-616),https://marvel.fandom.com/wiki/Joaquin_Pennysworth_(Earth-616),Male
Joe Robertson (Earth-1610),https://marvel.fandom.com/wiki/Joe_Robertson_(Earth-1610),Male
John Aman (Earth-616),https://marvel.fandom.com/wiki/John_Aman_(Earth-616),Male
John Carik (Earth-616),https://marvel.fandom.com/wiki/John_Carik_(Earth-616),Male
John Doe (Earth-8908),https://marvel.fandom.com/wiki/John_Doe_(Earth-8908),Male
John Eisenhart (Earth-928),https://marvel.fandom.com/wiki/John_Eisenhart_(Earth-928),Male
John Falsworth (Earth-616),https://marvel.fandom.com/wiki/John_Falsworth_(Earth-616),Male
John Jonah Jameson (Earth-616),https://marvel.fandom.com/wiki/John_Jonah_Jameson_(Earth-616),Male
John Jonah Jameson (Earth-1610),https://marvel.fandom.com/wiki/John_Jonah_Jameson_(Earth-1610),Male
John Jonah Jameson III (Earth-616),https://marvel.fandom.com/wiki/John_Jonah_Jameson_III_(Earth-616),Male
"John Jonah Jameson, Sr. (Earth-616)","https://marvel.fandom.com/wiki/John_Jonah_Jameson,_Sr._(Earth-616)",Male
John Kowalski (Earth-616),https://marvel.fandom.com/wiki/John_Kowalski_(Earth-616),Male
John Ladue (Earth-616),https://marvel.fandom.com/wiki/John_Ladue_(Earth-616),Male
John Ryker (Earth-616),https://marvel.fandom.com/wiki/John_Ryker_(Earth-616),Male
John Stacy (Earth-1610),https://marvel.fandom.com/wiki/John_Stacy_(Earth-1610),Male
John Tensen (Earth-148611),https://marvel.fandom.com/wiki/John_Tensen_(Earth-148611),Male
John Wraith (Earth-616),https://marvel.fandom.com/wiki/John_Wraith_(Earth-616),Male
Jomo Kimanye (Earth-616),https://marvel.fandom.com/wiki/Jomo_Kimanye_(Earth-616),Male
Jonathan Caesar (Earth-616),https://marvel.fandom.com/wiki/Jonathan_Caesar_(Earth-616),Male
Jonathan Clay (Earth-616),https://marvel.fandom.com/wiki/Jonathan_Clay_(Earth-616),Male
Jonathan Garrett (Earth-616),https://marvel.fandom.com/wiki/Jonathan_Garrett_(Earth-616),Male
Jonothon Starsmore (Earth-616),https://marvel.fandom.com/wiki/Jonothon_Starsmore_(Earth-616),Male
Joost van Straaten (Earth-616),https://marvel.fandom.com/wiki/Joost_van_Straaten_(Earth-616),Male
Joseph Robertson (Earth-616),https://marvel.fandom.com/wiki/Joseph_Robertson_(Earth-616),Male
Joshua Ayers (Earth-616),https://marvel.fandom.com/wiki/Joshua_Ayers_(Earth-616),Male
Joy Mercado (Earth-616),https://marvel.fandom.com/wiki/Joy_Mercado_(Earth-616),Female
Judas Traveller (Earth-616),https://marvel.fandom.com/wiki/Judas_Traveller_(Earth-616),Male
Justin Hammer (Earth-1610),https://marvel.fandom.com/wiki/Justin_Hammer_(Earth-1610),Male
Kala (Earth-616),https://marvel.fandom.com/wiki/Kala_(Earth-616),Female
Kallark (Earth-616),https://marvel.fandom.com/wiki/Kallark_(Earth-616),Male
Kaluu (Earth-616),https://marvel.fandom.com/wiki/Kaluu_(Earth-616),Male
Karl Lykos (Earth-616),https://marvel.fandom.com/wiki/Karl_Lykos_(Earth-616),Male
Karl Mordo (Earth-616),https://marvel.fandom.com/wiki/Karl_Mordo_(Earth-616),Male
Karnak Mander-Azur (Earth-616),https://marvel.fandom.com/wiki/Karnak_Mander-Azur_(Earth-616),Male
Karnilla (Earth-616),https://marvel.fandom.com/wiki/Karnilla_(Earth-616),Female
Katherine Bishop (Earth-616),https://marvel.fandom.com/wiki/Katherine_Bishop_(Earth-616),Female
Katherine Waynesboro (Earth-616),https://marvel.fandom.com/wiki/Katherine_Waynesboro_(Earth-616),Female
Kathryn Cushing (Earth-616),https://marvel.fandom.com/wiki/Kathryn_Cushing_(Earth-616),Female
Kathy Malper (Earth-616),https://marvel.fandom.com/wiki/Kathy_Malper_(Earth-616),Female
Kearson DeWitt (Earth-616),https://marvel.fandom.com/wiki/Kearson_DeWitt_(Earth-616),Male
Kei Kawade (Earth-616),https://marvel.fandom.com/wiki/Kei_Kawade_(Earth-616),Male
Kelda (Earth-616),https://marvel.fandom.com/wiki/Kelda_(Earth-616),Female
Kelsey Leigh (Earth-616),https://marvel.fandom.com/wiki/Kelsey_Leigh_(Earth-616),Female
Ken Masters (Earth-616),https://marvel.fandom.com/wiki/Ken_Masters_(Earth-616),Male
Kerwin Broderick (Earth-616),https://marvel.fandom.com/wiki/Kerwin_Broderick_(Earth-616),Male
Kevin Cole (Earth-616),https://marvel.fandom.com/wiki/Kevin_Cole_(Earth-616),Male
Kevin MacTaggert (Earth-58163),https://marvel.fandom.com/wiki/Kevin_MacTaggert_(Earth-58163),Male
